intaglio_depth,security_thread_visible,watermark_clarity,color_shift_ink,microprint_score,uv_fluorescence,serial_number_font,denomination,label
0.15563,0.172979,0.183374,0.070587,0.150209,0.826056,0.028464,100,1
0.14328,0.164668,0.153549,0.052207,0.109822,0.775945,0.031128,10,1
0.103459,0.101778,0.097803,0.056082,0.089132,0.867056,0.043976,100,0
0.139517,0.142833,0.139243,0.042282,0.11142,0.841266,0.024091,100,1
0.161679,0.177758,0.23906,0.070966,0.213816,0.742064,0.047775,10,1
0.176455,0.18006,0.150055,0.066042,0.189098,0.824786,0.030322,500,1
0.144087,0.144567,0.094944,0.021283,0.083568,0.867572,0.017286,10,0
0.177862,0.226222,0.001495,0.019969,0.013164,0.829692,0.006633,2000,0
0.227732,0.231318,0.025414,0.035178,0.107149,0.755069,0.017363,20,0
0.229059,0.279614,0.070576,0.030742,0.040871,0.729198,0.004091,100,0
0.135756,0.114075,0.11652,0.020065,0.0521,0.808161,0.027291,50,1
0.206946,0.230263,0.195372,0.014595,0.04083,0.745261,0.018194,2000,0
0.195438,0.195685,0.115424,0.157423,0.225344,0.835048,0.034264,20,0
0.170022,0.185755,0.155349,0.096308,0.264568,0.801964,0.067322,10,1
0.201601,0.248122,0.272875,0.032632,0.113822,0.727781,0.015951,500,0
0.086688,0.093448,0.020221,0.007297,0.087297,0.876221,0.032836,200,0
0.096404,0.16637,0.135108,0.014901,0.088528,0.845153,0.024703,10,0
0.141891,0.114096,0.041996,0.072224,0.080551,0.836594,0.016639,500,0
0.136447,0.085855,0.122392,0.017479,0.057688,0.848102,0.017627,10,0
0.119377,0.075432,0.017462,0.007093,0.076404,0.871647,0.015501,20,0
0.174987,0.146077,0.141544,0.137446,0.150743,0.811136,0.066588,500,1
0.131332,0.238635,0.219349,0.018839,0.08845,0.744801,0.019042,10,0
0.106043,0.071364,0.125597,0.014696,0.072835,0.867499,0.034199,10,0
0.088277,0.088168,0.121822,0.044334,0.073463,0.844702,0.021185,10,0
0.201181,0.253326,0.196403,0.013867,0.104833,0.716669,0.037041,50,0
0.120035,0.162394,0.162411,0.036339,0.070914,0.822366,0.018393,100,0
0.116315,0.115676,0.169711,0.06774,0.155088,0.858458,0.032977,200,0
0.109924,0.132925,0.101466,0.068081,0.093089,0.857821,0.023664,2000,0
0.119663,0.133854,0.115384,0.084557,0.103595,0.839068,0.022121,2000,0
0.12769,0.172185,0.151707,0.109081,0.159637,0.821247,0.035243,100,0
0.110683,0.082665,0.057169,0.016981,0.063985,0.906013,0.011908,500,1
0.178284,0.197363,0.183356,0.182513,0.25325,0.773688,0.085359,500,0
0.04374,0.03992,0.023647,0.016674,0.017263,0.938246,0.009606,10,0
0.200095,0.170299,0.216983,0.019777,0.121008,0.790438,0.030121,500,0
0.293743,0.284063,0.309224,0.109081,0.205789,0.688471,0.063977,2000,1
0.229914,0.23019,0.065881,0.058625,0.078029,0.751128,0.007359,100,0
0.134541,0.137751,0.113646,0.006234,0.138369,0.872377,0.037662,100,0
0.186091,0.165378,0.080981,0.03683,0.139619,0.771304,0.046336,20,0
0.133916,0.131408,0.059499,0.122687,0.264373,0.835167,0.066864,500,0
0.060458,0.068897,0.024044,0.013467,0.012595,0.909913,0.005858,10,0
0.060327,0.166102,0.028478,0.012683,0.006382,0.845397,0.004132,500,0
0.12154,0.18081,0.200411,0.040402,0.10227,0.8393,0.0391,10,0
0.127206,0.165124,0.120049,0.029857,0.020731,0.82856,0.007705,100,0
0.126073,0.18382,0.282012,0.074879,0.156979,0.754953,0.035976,2000,1
0.152657,0.224137,0.162716,0.023043,0.064138,0.767655,0.017391,2000,0
0.108285,0.17909,0.144486,0.06039,0.110231,0.799282,0.012339,500,0
0.153684,0.164446,0.144091,0.053057,0.150849,0.842425,0.027107,200,1
0.183162,0.269778,0.165321,0.063464,0.107959,0.756824,0.027536,50,0
0.141183,0.100985,0.006117,0.028643,0.123411,0.853904,0.018699,20,0
0.099189,0.175691,0.18344,0.032527,0.083554,0.816005,0.021969,10,0
0.120505,0.112225,0.106279,0.083863,0.201505,0.872025,0.040812,500,1
0.119349,0.163074,0.101645,0.03823,0.069599,0.859273,0.027576,200,1
0.104529,0.123905,0.115146,0.059716,0.121061,0.874718,0.034046,50,0
0.159897,0.143172,0.127068,0.106467,0.200775,0.835802,0.045993,200,0
0.195758,0.169619,0.018437,0.020055,0.09397,0.823665,0.013598,10,0
0.143744,0.103144,0.121858,0.046919,0.106688,0.849644,0.036365,10,0
0.161726,0.186693,0.125406,0.038347,0.093082,0.849303,0.020234,10,0
0.154921,0.191142,0.05888,0.007876,0.091842,0.84946,0.015536,100,0
0.155222,0.120332,0.167204,0.034556,0.126152,0.842136,0.048389,10,0
0.166539,0.233872,0.119009,0.053004,0.142175,0.819444,0.026267,100,0
0.190005,0.194147,0.15589,0.024958,0.109117,0.834062,0.016857,200,0
0.165495,0.157113,0.156326,0.114994,0.121772,0.838749,0.050819,500,1
0.097193,0.113587,0.111226,0.066627,0.123354,0.88067,0.03143,20,0
0.17733,0.162175,0.112124,0.014964,0.129162,0.763723,0.028259,500,0
0.215863,0.253053,0.341181,0.069999,0.233916,0.697864,0.051365,100,1
0.150226,0.178715,0.188113,0.04488,0.152301,0.778624,0.035464,10,0
0.179192,0.247614,0.201262,0.048011,0.198573,0.716947,0.022649,500,1
0.153914,0.155904,0.132284,0.087441,0.131938,0.830735,0.049056,20,1
0.180465,0.201884,0.17983,0.053439,0.045643,0.800938,0.021966,100,1
0.107143,0.123885,0.214475,0.124051,0.243872,0.798613,0.066183,10,1
0.136823,0.147033,0.128421,0.071085,0.094692,0.83366,0.034843,2000,0
0.149018,0.196457,0.147224,0.007482,0.126831,0.833525,0.002362,500,1
0.148614,0.174495,0.151588,0.010928,0.085686,0.821247,0.035035,20,0
0.097192,0.097473,0.056698,0.036839,0.076516,0.905441,0.032315,20,0
0.101493,0.086392,0.048794,0.005959,0.031788,0.901434,0.00928,20,0
0.120169,0.125917,0.115144,0.17224,0.301326,0.867141,0.076944,50,1
0.113655,0.167155,0.129557,0.010959,0.090531,0.831722,0.024395,10,0
0.137201,0.168496,0.143462,0.015304,0.079899,0.824245,0.006137,100,0
0.150766,0.161918,0.103768,0.032529,0.052295,0.85361,0.010989,200,1
0.146717,0.206936,0.100934,0.048342,0.125132,0.804787,0.006233,200,0
0.137733,0.148915,0.137421,0.083985,0.095947,0.851727,0.041351,500,1
0.129551,0.18463,0.082273,0.064464,0.124711,0.786935,0.027387,500,0
0.117849,0.122966,0.112874,0.085761,0.13311,0.86403,0.012077,100,0
0.092315,0.058892,0.092888,0.040084,0.05454,0.920375,0.003753,20,0
0.105518,0.184952,0.242792,0.040174,0.105611,0.754876,0.026662,10,0
0.20656,0.216215,0.177502,0.089332,0.233004,0.794371,0.036451,500,1
0.125472,0.092314,0.148731,0.113484,0.121013,0.872881,0.055314,500,1
0.078003,0.053946,0.06439,0.0428,0.060854,0.928086,0.024954,20,0
0.115589,0.083664,0.178879,0.044831,0.074264,0.843402,0.022399,20,0
0.164603,0.214969,0.230023,0.01022,0.065074,0.794533,0.008242,20,0
0.154934,0.132616,0.164373,0.063032,0.141821,0.853191,0.005038,500,0
0.160387,0.202765,0.075009,0.048439,0.075044,0.823477,0.007355,20,0
0.161983,0.17461,0.12441,0.127466,0.222085,0.822528,0.065513,500,1
0.147549,0.218774,0.1792,0.04526,0.132444,0.714827,0.013249,50,0
0.123032,0.104014,0.113754,0.043271,0.049107,0.876127,0.025203,50,0
0.146693,0.122026,0.174276,0.076089,0.128085,0.831462,0.04171,2000,1
0.140925,0.161456,0.127364,0.034621,0.144723,0.808148,0.026717,50,0
0.130256,0.131618,0.146233,0.064875,0.069124,0.857251,0.021585,10,1
0.121153,0.12059,0.013471,0.044517,0.092253,0.841584,0.020918,200,0
0.227015,0.092591,0.088608,0.0,0.020274,0.723958,0.009682,200,0
0.154996,0.131135,0.142149,0.029842,0.179741,0.823685,0.012162,100,0
0.075456,0.196953,0.093905,0.056439,0.128886,0.793424,0.020103,2000,1
0.243061,0.27623,0.26847,0.048308,0.166375,0.688686,0.020669,500,0
0.124532,0.145901,0.039781,0.057193,0.074417,0.836689,0.003254,20,0
0.127424,0.125814,0.09047,0.032353,0.079914,0.847173,0.018617,20,0
0.073175,0.048941,0.093627,0.018987,0.036191,0.879618,0.01696,10,0
0.115865,0.096732,0.138583,0.013779,0.025704,0.886775,0.011192,10,0
0.117644,0.139755,0.097338,0.069832,0.096356,0.82499,0.035993,50,0
0.135254,0.175618,0.172266,0.12927,0.204341,0.817151,0.051844,2000,1
0.158189,0.161188,0.108908,0.039521,0.0797,0.857614,0.010896,100,0
0.052144,0.066822,0.112387,0.041136,0.04422,0.913476,0.011438,10,0
0.179339,0.143054,0.147648,0.132625,0.149259,0.82502,0.06399,20,1
0.060996,0.220928,0.18097,0.017631,0.062495,0.799593,0.008775,20,0
0.156149,0.204141,0.196165,0.122743,0.241635,0.80795,0.062455,100,1
0.115875,0.154431,0.118332,0.024622,0.089703,0.856231,0.024046,10,0
0.118159,0.132759,0.059804,0.022623,0.06794,0.870828,0.010987,100,0
0.215709,0.199208,0.20742,0.069975,0.085976,0.790822,0.011696,10,0
0.100076,0.13239,0.175206,0.046961,0.080522,0.845356,0.026415,10,0
0.068139,0.116129,0.139215,0.032727,0.098627,0.87008,0.027555,50,0
0.09118,0.079861,0.237864,0.020181,0.021633,0.839933,0.007366,20,0
0.151206,0.157254,0.19321,0.024792,0.120639,0.786186,0.034846,100,0
0.104036,0.182316,0.163543,0.019085,0.110561,0.821865,0.015747,50,0
0.084778,0.088526,0.212176,0.051188,0.09171,0.824908,0.017609,20,0
0.16866,0.1426,0.0,0.064949,0.119481,0.788496,0.016035,50,0
0.138165,0.138233,0.130298,0.027094,0.047249,0.836166,0.009911,50,0
0.222897,0.199292,0.197243,0.01221,0.154509,0.814276,0.048993,500,0
0.118347,0.168978,0.149701,0.076878,0.13697,0.855063,0.026086,50,0
0.153311,0.179828,0.289124,0.068541,0.1162,0.751678,0.026943,500,0
0.148842,0.14807,0.112536,0.054505,0.170763,0.847747,0.065618,20,0
0.22948,0.281597,0.214115,0.028727,0.099284,0.774513,0.010087,500,0
0.18283,0.216654,0.162467,0.027401,0.057534,0.802701,0.034722,20,1
0.129506,0.177617,0.129603,0.06707,0.12287,0.838724,0.029714,20,0
0.2578,0.236075,0.420092,0.000313,0.205995,0.581767,0.046582,500,0
0.069557,0.130528,0.196639,0.023717,0.105965,0.828846,0.028367,10,0
0.096391,0.104084,0.127247,0.008808,0.109322,0.887283,0.003133,200,0
0.118627,0.125154,0.160133,0.0635,0.144473,0.859153,0.026144,50,1
0.098328,0.251193,0.116922,0.05265,0.085481,0.794306,0.021102,500,1
0.107459,0.10225,0.36286,0.017721,0.031066,0.758474,0.013908,10,0
0.119955,0.196087,0.179715,0.010517,0.091233,0.799528,0.007785,10,0
0.116143,0.143483,0.168436,0.05426,0.103938,0.859565,0.030261,200,0
0.222312,0.23943,0.234991,0.059698,0.088365,0.752434,0.019091,20,0
0.132952,0.179722,0.104796,0.027615,0.108971,0.814136,0.033708,100,0
0.186313,0.151995,0.268151,0.095167,0.189629,0.706832,0.02495,200,1
0.133889,0.152229,0.101937,0.012801,0.131361,0.861847,0.027765,500,0
0.097912,0.115076,0.132297,0.101285,0.172475,0.832818,0.053032,2000,0
0.136817,0.216801,0.150906,0.014891,0.131904,0.78044,0.011186,500,0
0.111086,0.185184,0.107483,0.047027,0.115173,0.853434,0.005457,100,0
0.197075,0.181954,0.176469,0.050826,0.155263,0.803012,0.035401,500,1
0.168068,0.164934,0.091744,0.065985,0.112666,0.799529,0.026865,10,0
0.156352,0.182029,0.209214,0.068897,0.141032,0.816977,0.028234,100,1
0.172895,0.104338,0.168592,0.052765,0.121625,0.744205,0.012996,50,0
0.075686,0.059145,0.089109,0.023887,0.04957,0.893251,0.015785,10,0
0.162449,0.173855,0.255387,0.066096,0.153172,0.755738,0.026865,20,1
0.088167,0.09143,0.09403,0.046095,0.09749,0.850959,0.025952,2000,1
0.168865,0.227392,0.06989,0.077986,0.166082,0.812477,0.012233,20,0
0.196584,0.244054,0.02884,0.015395,0.082217,0.855952,0.005041,20,0
0.086376,0.090776,0.029463,0.008276,0.007483,0.92873,0.002823,2000,0
0.093261,0.12192,0.076087,0.025982,0.058276,0.867409,0.018126,20,0
0.119377,0.075432,0.017462,0.007093,0.076404,0.871647,0.015501,20,0
0.130316,0.116108,0.17994,0.037927,0.15564,0.860146,0.016992,200,0
0.092335,0.236328,0.272785,0.021253,0.0868,0.747442,0.017141,50,0
0.102534,0.227346,0.195198,0.07644,0.135012,0.772804,0.036982,500,0
0.102782,0.076835,0.157732,0.00614,0.018082,0.879174,0.008721,10,0
0.175623,0.17037,0.189756,0.015802,0.113252,0.76713,0.028931,200,0
0.157218,0.174421,0.30666,0.023579,0.13261,0.708622,0.032457,100,1
0.111924,0.12502,0.086345,0.059284,0.101263,0.875408,0.023778,20,0
0.142091,0.195289,0.058389,0.027275,0.081111,0.853195,0.019829,10,0
0.247642,0.223421,0.141995,0.03731,0.059789,0.793755,0.004001,20,0
0.16259,0.19134,0.201978,0.022734,0.077815,0.73767,0.004817,500,1
0.078805,0.088643,0.07335,0.03324,0.060175,0.893023,0.019187,10,0
0.089866,0.183309,0.252802,0.01896,0.05828,0.758477,0.018539,500,1
0.170892,0.181263,0.175511,0.172316,0.304739,0.822642,0.078318,500,1
0.131289,0.09087,0.130938,0.030971,0.1137,0.866309,0.053284,20,0
0.109492,0.153984,0.127722,0.027984,0.075147,0.846747,0.01792,10,0
0.139554,0.151173,0.020421,0.009579,0.074529,0.85393,0.013739,50,0
0.058132,0.062377,0.059317,0.027338,0.025664,0.916207,0.009986,10,0
0.155069,0.140424,0.149637,0.121516,0.295253,0.763263,0.0789,50,1
0.12217,0.122172,0.1407,0.03549,0.142289,0.850681,0.047255,20,0
0.131627,0.156888,0.146012,0.089517,0.164294,0.830382,0.037177,500,1
0.148586,0.092489,0.06822,0.068506,0.109547,0.857752,0.003016,20,0
0.31699,0.284683,0.07582,0.06696,0.070992,0.728706,0.010367,2000,0
0.074655,0.066274,0.209584,0.049381,0.024914,0.852856,0.016584,100,0
0.023855,0.031872,0.021855,0.007373,0.019961,0.93263,0.004884,20,0
0.183772,0.232906,0.172809,0.057667,0.133783,0.756201,0.0241,20,0
0.217371,0.190323,0.262121,0.051919,0.059505,0.750317,0.030899,500,0
0.149835,0.167904,0.113765,0.012358,0.048322,0.874435,0.007562,200,0
0.114609,0.114186,0.271294,0.009408,0.212306,0.735949,0.024073,100,1
0.127572,0.136298,0.154414,0.132567,0.262935,0.850203,0.069105,500,1
0.137792,0.135522,0.094252,0.073661,0.063674,0.871951,0.033122,50,1
0.097542,0.062986,0.084919,0.025046,0.073053,0.890224,0.020652,10,0
0.112981,0.127728,0.211299,0.071542,0.14394,0.840664,0.054102,100,0
0.169096,0.21197,0.237572,0.115578,0.276568,0.762815,0.071341,500,1
0.122477,0.143446,0.25774,0.012618,0.150382,0.735543,0.023077,50,1
0.168656,0.145107,0.184282,0.061192,0.087077,0.811498,0.021021,20,1
0.131406,0.225586,0.181836,0.016617,0.111213,0.773375,0.006023,200,0
0.104619,0.145572,0.100627,0.060444,0.124762,0.862063,0.014274,200,0
0.198958,0.225274,0.227901,0.026239,0.094993,0.786103,0.012674,20,0
0.098988,0.218767,0.220792,0.015183,0.008547,0.789399,0.007306,2000,0
0.173457,0.181436,0.244622,0.054004,0.162419,0.775084,0.033681,20,1
0.16966,0.140914,0.174995,0.081202,0.199744,0.846013,0.048197,50,0
0.160852,0.173663,0.148337,0.147368,0.22751,0.811415,0.058577,500,0
0.08153,0.085144,0.095572,0.08356,0.098089,0.888183,0.044675,50,1
0.19034,0.22057,0.132978,0.183978,0.280683,0.796173,0.081769,500,0
0.143025,0.18039,0.149284,0.04299,0.092499,0.788065,0.027071,10,0
0.095481,0.142336,0.112939,0.019912,0.113212,0.877539,0.027812,100,0
0.317909,0.150483,0.0,0.010051,0.042211,0.68126,0.006584,200,0
0.154372,0.150254,0.143726,0.041283,0.105018,0.800607,0.023066,500,0
0.134545,0.170272,0.190198,0.017391,0.126847,0.811116,0.017326,500,1
0.135378,0.125056,0.152394,0.018994,0.077766,0.856114,0.024065,200,0
0.103791,0.139696,0.062112,0.016073,0.122089,0.868299,0.030384,200,0
0.161298,0.143363,0.154893,0.146907,0.162457,0.831285,0.0695,100,1
0.178933,0.148794,0.21989,0.093571,0.129036,0.814961,0.036799,10,0
0.17426,0.201863,0.188748,0.099324,0.176159,0.809545,0.030172,100,1
0.125812,0.115243,0.112646,0.025228,0.075891,0.885138,0.004966,500,1
0.11124,0.127667,0.099432,0.006201,0.090047,0.849944,0.027329,50,0
0.195291,0.20218,0.153772,0.038415,0.200547,0.734614,0.064449,20,1
0.149843,0.156101,0.086227,0.013271,0.065872,0.84433,0.007936,500,1
0.086395,0.129384,0.123033,0.053289,0.099496,0.841024,0.026706,50,0
0.142936,0.164902,0.101363,0.02197,0.097909,0.84362,0.014953,100,0
0.178473,0.256035,0.179595,0.0515,0.145888,0.752276,0.020783,20,0
0.158617,0.189668,0.010167,0.005764,0.091596,0.74708,0.007286,500,1
0.173805,0.193556,0.212735,0.059143,0.10474,0.804679,0.024733,500,1
0.168881,0.192109,0.080298,0.042653,0.136884,0.820926,0.018398,100,0
0.162986,0.22099,0.022354,0.01122,0.111321,0.847097,0.015944,20,0
0.159902,0.137907,0.150785,0.04918,0.055961,0.840627,0.021276,200,1
0.171371,0.185534,0.183704,0.075219,0.235828,0.741879,0.072717,500,1
0.212207,0.202667,0.156268,0.062647,0.116272,0.788965,0.018853,50,0
0.245533,0.281491,0.30081,0.04281,0.142194,0.699564,0.036528,500,1
0.131046,0.136864,0.190252,0.064615,0.101862,0.78794,0.016603,10,1
0.085954,0.161346,0.097214,0.075447,0.175041,0.826217,0.073254,20,0
0.14836,0.17508,0.193239,0.024338,0.143115,0.771638,0.043554,10,0
0.135912,0.137329,0.223747,0.095191,0.317219,0.745532,0.074105,100,1
0.129212,0.131354,0.155428,0.017347,0.098546,0.862618,0.025361,10,0
0.139334,0.190006,0.194519,0.116329,0.127711,0.834216,0.049612,500,1
0.192023,0.154034,0.229844,0.050852,0.084697,0.815364,0.011554,200,1
0.113999,0.160481,0.187378,0.060097,0.108163,0.795038,0.026667,50,0
0.117585,0.068565,0.053441,0.032381,0.026476,0.897103,0.013953,50,1
0.20188,0.129486,0.098235,0.050579,0.096432,0.806315,0.026993,500,0
0.10672,0.073537,0.028476,0.025311,0.055341,0.870928,0.013382,50,0
0.136841,0.137246,0.021255,0.040913,0.053902,0.888931,0.021379,50,1
0.239988,0.284833,0.07755,0.05985,0.112442,0.769056,0.02474,100,0
0.137304,0.117929,0.10642,0.05553,0.116959,0.851676,0.026051,10,0
0.090695,0.131687,0.121355,0.03146,0.087267,0.854822,0.029221,10,0
0.243989,0.246383,0.141713,0.080837,0.163912,0.764133,0.043547,200,0
0.118221,0.083148,0.043766,0.026105,0.083842,0.901023,0.011284,20,0
0.158715,0.166715,0.167416,0.050518,0.172664,0.834842,0.036261,500,0
0.151956,0.172914,0.144913,0.072457,0.180714,0.840692,0.027581,20,0
0.114998,0.119583,0.076552,0.038588,0.123778,0.898021,0.022678,500,0
0.131488,0.107046,0.12671,0.101348,0.215739,0.856347,0.049347,10,0
0.136016,0.121206,0.064211,0.023841,0.094121,0.833042,0.038835,10,0
0.135085,0.140664,0.186754,0.137951,0.245504,0.807135,0.060255,10,1
0.186649,0.174233,0.216176,0.159991,0.298183,0.762098,0.072601,20,1
0.133807,0.146007,0.108072,0.058462,0.121032,0.839704,0.006633,20,0
0.114822,0.180603,0.185128,0.018382,0.060172,0.787651,0.009517,500,1
0.136885,0.103402,0.055981,0.095052,0.127895,0.90459,0.033622,10,0
0.148495,0.134747,0.184218,0.091839,0.168584,0.809352,0.030417,20,0
0.138429,0.150447,0.110226,0.095154,0.115941,0.853359,0.049107,10,1
0.208906,0.191695,0.08552,0.028631,0.083486,0.802483,0.011138,200,0
0.123954,0.164657,0.264148,0.044046,0.112415,0.772139,0.026735,500,1
0.079857,0.140742,0.210889,0.016742,0.04939,0.820424,0.007781,500,1
0.153192,0.223447,0.158514,0.06334,0.198055,0.785979,0.040065,200,0
0.205879,0.264717,0.078355,0.056431,0.133606,0.73528,0.022254,200,0
0.138558,0.182242,0.218706,0.025777,0.063692,0.79884,0.013526,500,1
0.137201,0.168496,0.143462,0.015304,0.079899,0.824245,0.006137,100,0
0.194077,0.184477,0.223826,0.012482,0.202636,0.7742,0.034905,20,1
0.167338,0.187255,0.049693,0.04844,0.037521,0.821873,0.023811,2000,0
0.216756,0.223619,0.189901,0.02566,0.156333,0.739316,0.014478,50,0
0.114175,0.132289,0.136567,0.06006,0.098842,0.83066,0.026152,10,0
0.182618,0.086952,0.188781,0.027727,0.064293,0.842822,0.018637,200,1
0.105864,0.09481,0.148978,0.024756,0.067412,0.852567,0.019714,20,0
0.135071,0.105659,0.098168,0.011114,0.133858,0.881654,0.029375,50,0
0.099005,0.11305,0.165845,0.016217,0.081972,0.784584,0.015888,20,0
0.212487,0.196578,0.207169,0.017119,0.094634,0.739055,0.033354,2000,0
0.136081,0.175931,0.148047,0.069617,0.125205,0.839941,0.040038,500,0
0.136965,0.14618,0.110397,0.101159,0.112391,0.857413,0.053681,10,1
0.138386,0.15293,0.164161,0.155463,0.269909,0.845873,0.072072,500,1
0.129947,0.112979,0.109183,0.092246,0.135092,0.883821,0.036634,10,0
0.09067,0.199694,0.134385,0.02968,0.118916,0.820825,0.013534,100,0
0.140425,0.136866,0.111123,0.008624,0.113205,0.861261,0.010705,20,0
0.22555,0.276824,0.129547,0.037581,0.054039,0.722424,0.005621,20,1
0.1448,0.189734,0.035298,0.018524,0.074277,0.872092,0.010624,50,0
0.11304,0.182613,0.12611,0.079517,0.130723,0.820157,0.020655,100,0
0.165086,0.168767,0.164527,0.049757,0.13107,0.812358,0.028238,100,1
0.101485,0.136676,0.105036,0.008687,0.095988,0.883465,0.005077,20,0
0.260343,0.324781,0.225707,0.031721,0.108798,0.722641,0.014002,100,0
0.223054,0.263495,0.239951,0.006314,0.061272,0.757716,0.003971,2000,0
0.156761,0.126461,0.123242,0.013719,0.140441,0.850628,0.028593,500,0
0.149036,0.175164,0.19291,0.021566,0.151236,0.771652,0.041379,10,0
0.126415,0.140785,0.130607,0.137334,0.254431,0.860297,0.067053,500,1
0.073195,0.13866,0.103407,0.033121,0.062814,0.869895,0.003657,20,0
0.1357,0.131419,0.12012,0.110667,0.180434,0.829413,0.039779,50,0
0.142925,0.138271,0.167003,0.066328,0.144085,0.837697,0.042629,100,0
0.087387,0.093327,0.084373,0.063913,0.154985,0.893981,0.042238,20,0
0.166967,0.214261,0.13443,0.069263,0.140072,0.800679,0.026752,20,0
0.124532,0.145901,0.039781,0.057193,0.074417,0.836689,0.003254,20,0
0.124867,0.168597,0.144608,0.01163,0.084924,0.854205,0.018677,50,0
0.132866,0.148583,0.082636,0.013332,0.072394,0.865307,0.00471,20,0
0.159746,0.173356,0.054168,0.065289,0.118599,0.836268,0.03114,50,0
0.170412,0.144597,0.13295,0.1122,0.160769,0.83892,0.036196,200,0
0.065957,0.064066,0.071818,0.015663,0.011918,0.918888,0.008593,20,0
0.104309,0.146726,0.181128,0.031365,0.09997,0.795969,0.029221,10,0
0.150668,0.126658,0.25436,0.041347,0.115203,0.824809,0.026709,50,0
0.140553,0.152806,0.114328,0.096245,0.147392,0.818631,0.03208,100,0
0.158778,0.175518,0.204737,0.060648,0.104158,0.817889,0.02494,100,1
0.205545,0.208067,0.031146,0.050071,0.189507,0.819476,0.053239,50,0
0.120357,0.131138,0.179303,0.062597,0.147961,0.851859,0.026036,500,1
0.160936,0.174986,0.208301,0.069864,0.150113,0.736219,0.040165,200,1
0.085932,0.120829,0.071014,0.051569,0.109068,0.83972,0.017595,200,0
0.168535,0.165547,0.113298,0.119377,0.275666,0.76237,0.080155,500,1
0.152098,0.156713,0.28192,0.008233,0.182979,0.71439,0.026593,500,1
0.168892,0.138881,0.116349,0.006981,0.091651,0.846098,0.015639,100,0
0.12495,0.124991,0.07068,0.028918,0.041284,0.869893,0.01444,10,0
0.127088,0.133817,0.305535,0.107399,0.27906,0.71995,0.067094,50,1
0.220745,0.204643,0.087654,0.024135,0.055467,0.762498,0.019755,100,1
0.118457,0.167602,0.294942,0.032671,0.079202,0.741163,0.017557,50,1
0.153468,0.211333,0.155409,0.033899,0.098179,0.801289,0.028229,100,0
0.195404,0.186822,0.185247,0.030182,0.081152,0.816927,0.013283,100,0
0.104846,0.192554,0.215366,0.039367,0.104157,0.783197,0.021258,200,0
0.125138,0.114792,0.174704,0.040919,0.127441,0.824574,0.028001,500,0
0.18735,0.234002,0.039903,0.01458,0.081685,0.818349,0.010854,50,0
0.158749,0.155716,0.126016,0.078392,0.195323,0.842177,0.055865,2000,0
0.192863,0.16313,0.238437,0.009326,0.089511,0.677518,0.016766,2000,0
0.179229,0.220672,0.092902,0.0421,0.080456,0.811958,0.016422,100,0
0.148745,0.174878,0.305601,0.064539,0.04627,0.786402,0.030952,200,1
0.104081,0.098318,0.100596,0.041845,0.059057,0.881719,0.018618,500,0
0.229176,0.277415,0.129757,0.007722,0.060635,0.773719,0.012114,50,0
0.057468,0.120816,0.080878,0.039674,0.013765,0.863139,0.008882,50,0
0.174516,0.175479,0.089506,0.017795,0.013844,0.853611,0.010058,10,0
0.204933,0.271873,0.244607,0.171062,0.249309,0.688467,0.035873,500,0
0.164025,0.200451,0.171385,0.062194,0.143386,0.809295,0.039002,200,1
0.091057,0.13883,0.173408,0.063812,0.137879,0.801458,0.038207,100,0
0.145452,0.156279,0.167412,0.145709,0.268655,0.829992,0.067696,50,1
0.188824,0.170609,0.167097,0.134002,0.293542,0.785026,0.072807,100,0
0.195481,0.206386,0.178497,0.087642,0.173109,0.825593,0.075428,10,0
0.155113,0.098677,0.110533,0.041464,0.047364,0.865503,0.018455,20,1
0.118627,0.125154,0.160133,0.0635,0.144473,0.859153,0.026144,50,1
0.109437,0.14831,0.055668,0.026957,0.099017,0.887024,0.020366,50,0
0.183262,0.187251,0.17322,0.121511,0.198073,0.773218,0.050405,20,0
0.141225,0.14735,0.102006,0.006594,0.086857,0.860279,0.014347,20,0
0.132011,0.194045,0.090135,0.035985,0.073066,0.822805,0.016712,20,0
0.165086,0.168767,0.164527,0.049757,0.13107,0.812358,0.028238,100,1
0.164102,0.162818,0.1459,0.050155,0.043212,0.832981,0.028986,200,1
0.199364,0.170939,0.095001,0.006287,0.070645,0.804344,0.031308,500,1
0.125771,0.127581,0.270683,0.011506,0.188166,0.721481,0.028504,50,1
0.110252,0.093118,0.134968,0.058953,0.109502,0.84472,0.020819,100,0
0.107822,0.128956,0.210343,0.153114,0.274198,0.82778,0.071201,100,1
0.18313,0.187354,0.027176,0.015551,0.141947,0.772071,0.023549,2000,0
0.142194,0.162329,0.1369,0.07028,0.18194,0.834069,0.042541,200,0
0.137784,0.147532,0.290524,0.015567,0.102121,0.770013,0.022525,50,0
0.142143,0.14896,0.046194,0.029093,0.074869,0.862825,0.022612,500,0
0.172719,0.153588,0.064538,0.010401,0.081361,0.863088,0.005625,500,1
0.095282,0.130403,0.115134,0.013803,0.025667,0.856791,0.003709,20,0
0.136757,0.136304,0.132942,0.173122,0.305259,0.851028,0.076522,20,1
0.148868,0.212343,0.090467,0.066431,0.139512,0.831742,0.027457,20,0
0.112235,0.124917,0.132567,0.069045,0.141091,0.821425,0.046166,200,0
0.079442,0.146682,0.128408,0.049943,0.129853,0.822435,0.031447,20,0
